x,y,z
-1.0717,-10.571,0.025235
-0.9662,-10.603,0.025527
-0.86043,-10.634,0.025825
-0.75435,-10.663,0.026131
-0.64798,-10.692,0.026444
-0.54132,-10.72,0.026766
-0.43439,-10.747,0.027095
-0.32719,-10.773,0.027433
-0.21973,-10.798,0.027779
-0.11203,-10.821,0.028135
-0.0041012,-10.844,0.0285
0.10406,-10.866,0.028874
0.21243,-10.887,0.029258
0.321,-10.906,0.029653
0.42977,-10.925,0.030058
0.53871,-10.942,0.030474
0.64783,-10.959,0.030901
0.75711,-10.974,0.03134
0.86654,-10.989,0.031791
0.97611,-11.002,0.032254
1.0858,-11.014,0.03273
1.1956,-11.025,0.03322
1.3055,-11.036,0.033724
1.4156,-11.045,0.034242
1.5257,-11.053,0.034775
1.6358,-11.059,0.035323
1.7461,-11.065,0.035887
1.8564,-11.07,0.036469
1.9667,-11.073,0.037067
2.0771,-11.076,0.037683
2.1875,-11.077,0.038318
2.2978,-11.078,0.038972
2.4082,-11.077,0.039646
2.5186,-11.075,0.040341
2.6289,-11.072,0.041058
2.7393,-11.068,0.041797
2.8495,-11.062,0.042559
2.9597,-11.056,0.043346
3.0698,-11.048,0.044158
3.1799,-11.04,0.044997
3.2898,-11.03,0.045863
3.3997,-11.019,0.046757
3.5094,-11.007,0.047682
3.619,-10.994,0.048637
3.7284,-10.98,0.049625
3.8378,-10.965,0.050647
3.9469,-10.948,0.051704
4.0559,-10.931,0.052797
4.1646,-10.912,0.053929
4.2732,-10.892,0.055101
4.3816,-10.871,0.056315
4.4897,-10.849,0.057572
4.5977,-10.826,0.058876
4.7053,-10.802,0.060227
4.8127,-10.776,0.061628
4.9199,-10.75,0.063081
5.0268,-10.722,0.064589
5.1333,-10.693,0.066154
5.2396,-10.663,0.067779
5.3455,-10.632,0.069467
5.4512,-10.6,0.071221
5.5565,-10.567,0.073044
5.6614,-10.532,0.074939
5.766,-10.497,0.07691
5.8702,-10.46,0.07896
5.974,-10.422,0.081095
6.0774,-10.383,0.083317
6.1804,-10.343,0.085631
6.283,-10.302,0.088043
6.3851,-10.26,0.090556
6.4868,-10.217,0.093176
6.588,-10.172,0.09591
6.6888,-10.127,0.098761
6.7891,-10.08,0.10174
6.8889,-10.032,0.10485
6.9881,-9.9834,0.10809
7.0869,-9.9335,0.11148
7.1851,-9.8825,0.11503
7.2828,-9.8304,0.11874
7.3799,-9.7772,0.12262
7.4764,-9.723,0.12668
7.5724,-9.6677,0.13093
7.6678,-9.6113,0.13538
7.7625,-9.5538,0.14004
7.8567,-9.4953,0.14493
7.9502,-9.4357,0.15006
8.043,-9.3751,0.15543
8.1352,-9.3134,0.16108
8.2267,-9.2507,0.167
8.3176,-9.1869,0.17322
8.4077,-9.1221,0.17975
8.4971,-9.0563,0.18662
8.5858,-8.9894,0.19384
8.6738,-8.9216,0.20143
8.761,-8.8527,0.20942
8.8474,-8.7828,0.21784
8.9331,-8.7119,0.22669
9.0179,-8.64,0.23602
9.102,-8.5671,0.24585
9.1852,-8.4932,0.25622
9.2676,-8.4183,0.26714
9.3491,-8.3425,0.27868
9.4297,-8.2657,0.29084
9.5094,-8.1879,0.30369
9.5883,-8.1092,0.31726
9.6662,-8.0295,0.3316
9.7432,-7.9489,0.34675
9.8192,-7.8674,0.36277
9.8943,-7.7849,0.37971
9.9683,-7.7015,0.39764
10.041,-7.6173,0.41661
10.113,-7.5321,0.4367
10.184,-7.446,0.45797
10.254,-7.3591,0.48051
10.323,-7.2712,0.50439
10.391,-7.1826,0.52971
10.457,-7.093,0.55655
10.523,-7.0026,0.58503
10.587,-6.9114,0.61524
10.65,-6.8194,0.64731
10.711,-6.7265,0.68135
10.772,-6.6328,0.71749
10.831,-6.5384,0.75588
10.889,-6.4432,0.79667
10.945,-6.3472,0.84001
11,-6.2504,0.88607
11.054,-6.1529,0.93503
11.106,-6.0547,0.98709
11.157,-5.9557,1.0425
11.206,-5.856,1.1013
11.254,-5.7557,1.164
11.299,-5.6547,1.2306
11.344,-5.553,1.3015
11.386,-5.4507,1.377
11.427,-5.3477,1.4573
11.466,-5.2441,1.5427
11.503,-5.14,1.6337
11.538,-5.0352,1.7305
11.571,-4.9299,1.8335
11.602,-4.824,1.9432
11.631,-4.7177,2.0599
11.657,-4.6108,2.184
11.682,-4.5035,2.3161
11.703,-4.3956,2.4567
11.723,-4.2874,2.6062
11.74,-4.1787,2.7651
11.754,-4.0697,2.9341
11.765,-3.9603,3.1137
11.774,-3.8506,3.3046
11.779,-3.7405,3.5073
11.781,-3.6302,3.7225
11.78,-3.5197,3.9509
11.776,-3.4089,4.1931
11.768,-3.298,4.4499
11.757,-3.1869,4.722
11.741,-3.0757,5.01
11.722,-2.9644,5.3146
11.699,-2.8531,5.6367
11.671,-2.7419,5.9768
11.638,-2.6306,6.3357
11.601,-2.5195,6.7139
11.559,-2.4085,7.1121
11.512,-2.2978,7.5309
11.46,-2.1872,7.9706
11.402,-2.077,8.4317
11.339,-1.9671,8.9145
11.269,-1.8577,9.4191
11.194,-1.7487,9.9457
11.112,-1.6403,10.494
11.023,-1.5324,11.064
10.928,-1.4253,11.655
10.825,-1.3188,12.266
10.716,-1.2132,12.897
10.599,-1.1085,13.546
10.475,-1.0047,14.212
10.343,-0.90197,14.892
10.203,-0.80034,15.585
10.055,-0.69991,16.289
9.8991,-0.60076,17.001
9.7351,-0.50297,17.717
9.563,-0.40663,18.433
9.3827,-0.31181,19.147
9.1943,-0.21861,19.855
8.998,-0.1271,20.55
8.7937,-0.037379,21.23
8.5818,0.050484,21.889
8.3624,0.1364,22.522
8.1358,0.2203,23.123
7.9024,0.3021,23.689
7.6625,0.38173,24.212
7.4165,0.45912,24.69
7.1651,0.5342,25.115
6.9086,0.60692,25.485
6.6476,0.67722,25.795
6.3829,0.74505,26.042
6.1151,0.81037,26.222
5.8447,0.87314,26.332
5.5727,0.93333,26.373
5.2996,0.99093,26.341
5.0263,1.0459,26.237
4.7535,1.0983,26.063
4.4819,1.148,25.818
4.2122,1.1951,25.506
3.9452,1.2396,25.128
3.6815,1.2815,24.689
3.4218,1.3209,24.193
3.1667,1.3578,23.644
2.9167,1.3922,23.047
2.6723,1.4241,22.407
2.434,1.4537,21.731
2.2021,1.4809,21.023
1.9771,1.5059,20.29
1.7591,1.5287,19.536
1.5485,1.5494,18.768
1.3453,1.5679,17.991
1.1497,1.5845,17.21
0.96176,1.5992,16.429
0.78148,1.612,15.652
0.60884,1.623,14.884
0.44376,1.6324,14.129
0.28615,1.6401,13.388
0.13587,1.6462,12.665
-0.0072407,1.6509,11.962
-0.14337,1.6541,11.282
-0.27273,1.656,10.624
-0.39554,1.6566,9.9919
-0.51202,1.6559,9.3848
-0.62243,1.6541,8.8038
-0.72701,1.6512,8.2492
-0.82601,1.6472,7.7211
-0.91969,1.6423,7.2192
-1.0083,1.6363,6.7433
-1.0921,1.6295,6.2929
-1.1713,1.6219,5.8675
-1.2462,1.6134,5.4663
-1.317,1.6042,5.0886
-1.3839,1.5942,4.7336
-1.4472,1.5836,4.4002
-1.5071,1.5723,4.0877
-1.5637,1.5603,3.7951
-1.6172,1.5478,3.5215
-1.6679,1.5347,3.2658
-1.7159,1.5211,3.0272
-1.7614,1.507,2.8047
-1.8045,1.4924,2.5974
-1.8454,1.4773,2.4045
-1.8842,1.4618,2.2251
-1.9211,1.4459,2.0583
-1.9561,1.4296,1.9034
-1.9895,1.4129,1.7597
-2.0212,1.3958,1.6264
-2.0514,1.3784,1.5028
-2.0802,1.3607,1.3883
-2.1077,1.3426,1.2823
-2.134,1.3242,1.1842
-2.1591,1.3055,1.0934
-2.183,1.2865,1.0095
-2.206,1.2673,0.93191
-2.228,1.2477,0.86024
-2.2491,1.228,0.79404
-2.2693,1.2079,0.73292
-2.2887,1.1876,0.67651
-2.3074,1.1671,0.62447
-2.3253,1.1464,0.57646
-2.3425,1.1254,0.5322
-2.3591,1.1043,0.4914
-2.375,1.0829,0.4538
-2.3904,1.0613,0.41915
-2.4052,1.0395,0.38724
-2.4195,1.0175,0.35785
-2.4332,0.99537,0.3308
-2.4465,0.97303,0.30589
-2.4593,0.95051,0.28297
-2.4716,0.92782,0.26189
-2.4835,0.90496,0.24249
-2.495,0.88194,0.22464
-2.506,0.85875,0.20823
-2.5167,0.83541,0.19314
-2.527,0.81191,0.17927
-2.5369,0.78826,0.16653
-2.5465,0.76447,0.15481
-2.5557,0.74054,0.14404
-2.5645,0.71646,0.13415
-2.573,0.69225,0.12506
-2.5812,0.6679,0.11672
-2.589,0.64343,0.10905
-2.5965,0.61882,0.10201
-2.6038,0.5941,0.095549
-2.6107,0.56925,0.089615
-2.6172,0.54428,0.084167
-2.6235,0.51919,0.079167
-2.6295,0.494,0.074577
-2.6352,0.46869,0.070365
-2.6406,0.44328,0.0665
-2.6457,0.41776,0.062954
-2.6505,0.39214,0.0597
-2.655,0.36642,0.056715
-2.6592,0.3406,0.053976
-2.6632,0.31469,0.051464
-2.6668,0.28868,0.04916
-2.6702,0.26259,0.047047
-2.6733,0.23642,0.045109
-2.6761,0.21016,0.043332
-2.6787,0.18381,0.041702
-2.6809,0.1574,0.040208
-2.6829,0.1309,0.038838
-2.6846,0.10433,0.037583
-2.686,0.077696,0.036432
-2.6872,0.050992,0.035376
-2.688,0.024222,0.034409
-2.6886,-0.0026098,0.033523
-2.6889,-0.029501,0.032711
-2.689,-0.056449,0.031967
-2.6887,-0.083452,0.031285
-2.6882,-0.11051,0.030661
-2.6874,-0.13761,0.030089
-2.6863,-0.16476,0.029565
-2.685,-0.19195,0.029086
-2.6833,-0.21918,0.028647
-2.6814,-0.24646,0.028245
-2.6792,-0.27376,0.027878
-2.6768,-0.3011,0.027542
-2.674,-0.32847,0.027235
-2.671,-0.35587,0.026954
-2.6677,-0.38329,0.026698
-2.6642,-0.41074,0.026464
-2.6603,-0.4382,0.02625
-2.6562,-0.46568,0.026056
-2.6518,-0.49317,0.025878
-2.6472,-0.52068,0.025717
-2.6422,-0.54819,0.025571
-2.637,-0.57571,0.025437
-2.6315,-0.60323,0.025317
-2.6257,-0.63075,0.025207
-2.6196,-0.65827,0.025109
-2.6133,-0.68578,0.02502
-2.6067,-0.71329,0.02494
-2.5998,-0.74078,0.024868
-2.5927,-0.76826,0.024804
-2.5852,-0.79572,0.024747
-2.5775,-0.82317,0.024697
-2.5695,-0.85059,0.024653
-2.5613,-0.87798,0.024614
-2.5527,-0.90535,0.02458
-2.5439,-0.93269,0.024552
-2.5348,-0.96,0.024528
-2.5255,-0.98726,0.024508
-2.5159,-1.0145,0.024492
-2.506,-1.0417,0.02448
-2.4958,-1.0688,0.024471
-2.4853,-1.0959,0.024465
-2.4746,-1.123,0.024463
-2.4636,-1.15,0.024463
-2.4524,-1.1769,0.024466
-2.4409,-1.2038,0.024471
-2.4291,-1.2306,0.024479
-2.417,-1.2573,0.024489
-2.4047,-1.284,0.024502
-2.3921,-1.3106,0.024516
-2.3792,-1.3372,0.024532
-2.3661,-1.3636,0.02455
-2.3527,-1.39,0.02457
-2.3391,-1.4163,0.024591
-2.3251,-1.4426,0.024614
-2.311,-1.4687,0.024639
-2.2965,-1.4948,0.024665
-2.2818,-1.5207,0.024693
-2.2669,-1.5466,0.024722
-2.2516,-1.5723,0.024752
-2.2362,-1.598,0.024784
-2.2204,-1.6235,0.024817
-2.2044,-1.649,0.024852
-2.1882,-1.6743,0.024887
-2.1717,-1.6996,0.024924
-2.155,-1.7247,0.024962
-2.138,-1.7497,0.025001
-2.1207,-1.7746,0.025042
-2.1032,-1.7993,0.025083
-2.0855,-1.824,0.025126
-2.0675,-1.8485,0.02517
-2.0493,-1.8728,0.025215
-2.0308,-1.8971,0.025261
-2.0121,-1.9212,0.025308
-1.9931,-1.9451,0.025356
-1.9739,-1.969,0.025405
-1.9545,-1.9926,0.025456
-1.9348,-2.0162,0.025507
-1.9149,-2.0395,0.02556
-1.8948,-2.0628,0.025614
-1.8744,-2.0858,0.025668
-1.8538,-2.1088,0.025724
-1.833,-2.1315,0.025781
-1.8119,-2.1541,0.025839
-1.7906,-2.1765,0.025898
-1.7691,-2.1988,0.025958
-1.7474,-2.2209,0.026019
-1.7254,-2.2428,0.026081
-1.7033,-2.2645,0.026145
-1.6809,-2.2861,0.026209
-1.6583,-2.3075,0.026275
-1.6355,-2.3287,0.026341
-1.6124,-2.3497,0.026409
-1.5892,-2.3705,0.026478
-1.5658,-2.3911,0.026548
-1.5421,-2.4116,0.026619
-1.5183,-2.4318,0.026691
-1.4942,-2.4519,0.026765
-1.47,-2.4717,0.026839
-1.4455,-2.4914,0.026915
-1.4209,-2.5108,0.026992
-1.396,-2.53,0.027069
-1.371,-2.5491,0.027149
-1.3458,-2.5679,0.027229
-1.3204,-2.5865,0.02731
-1.2948,-2.6048,0.027393
-1.269,-2.623,0.027477
-1.2431,-2.6409,0.027562
-1.2169,-2.6586,0.027649
-1.1906,-2.6761,0.027736
-1.1641,-2.6934,0.027825
-1.1375,-2.7104,0.027915
-1.1107,-2.7272,0.028006
-1.0837,-2.7438,0.028099
-1.0565,-2.7601,0.028193
-1.0292,-2.7762,0.028288
-1.0017,-2.792,0.028384
-0.97407,-2.8076,0.028482
-0.94628,-2.823,0.028581
-0.91834,-2.8381,0.028682
-0.89024,-2.8529,0.028783
-0.862,-2.8676,0.028886
-0.83362,-2.8819,0.028991
-0.80509,-2.896,0.029097
-0.77642,-2.9099,0.029204
-0.74761,-2.9234,0.029313
-0.71867,-2.9368,0.029423
-0.6896,-2.9498,0.029534
-0.66039,-2.9626,0.029647
-0.63106,-2.9751,0.029761
-0.60161,-2.9874,0.029877
-0.57204,-2.9994,0.029994
-0.54234,-3.0111,0.030113
-0.51253,-3.0226,0.030233
-0.48261,-3.0337,0.030355
-0.45257,-3.0446,0.030478
-0.42243,-3.0552,0.030603
-0.39219,-3.0656,0.03073
-0.36184,-3.0756,0.030857
-0.33139,-3.0854,0.030987
-0.30085,-3.0949,0.031118
-0.27021,-3.1041,0.031251
-0.23948,-3.113,0.031385
-0.20866,-3.1216,0.031521
-0.17776,-3.1299,0.031658
-0.14678,-3.138,0.031798
-0.11572,-3.1457,0.031938
-0.084581,-3.1532,0.032081
-0.053371,-3.1603,0.032225
-0.02209,-3.1672,0.032371
0.0092584,-3.1737,0.032519
0.040671,-3.18,0.032668
0.072144,-3.1859,0.032819
0.10367,-3.1916,0.032972
0.13526,-3.1969,0.033127
0.1669,-3.202,0.033284
0.19859,-3.2067,0.033442
0.23032,-3.2111,0.033602
0.26209,-3.2153,0.033764
0.29391,-3.2191,0.033928
0.32576,-3.2226,0.034094
0.35765,-3.2258,0.034262
0.38956,-3.2286,0.034431
0.4215,-3.2312,0.034603
0.45347,-3.2334,0.034776
0.48545,-3.2354,0.034952
0.51746,-3.237,0.035129
0.54948,-3.2383,0.035309
0.58151,-3.2393,0.03549
0.61355,-3.2399,0.035674
0.64559,-3.2403,0.035859
0.67763,-3.2403,0.036047
0.70967,-3.24,0.036236
0.74171,-3.2394,0.036428
0.77374,-3.2385,0.036622
0.80576,-3.2372,0.036818
0.83776,-3.2356,0.037016
0.86975,-3.2337,0.037216
0.90171,-3.2315,0.037418
0.93366,-3.2289,0.037623
0.96557,-3.226,0.03783
0.99745,-3.2228,0.038039
1.0293,-3.2193,0.03825
1.0611,-3.2155,0.038463
1.0929,-3.2113,0.038679
1.1246,-3.2068,0.038897
1.1563,-3.2019,0.039117
1.1879,-3.1968,0.03934
1.2195,-3.1913,0.039565
1.251,-3.1855,0.039792
1.2825,-3.1793,0.040022
1.3139,-3.1729,0.040254
1.3452,-3.1661,0.040488
1.3764,-3.159,0.040725
1.4076,-3.1515,0.040964
1.4387,-3.1437,0.041206
1.4697,-3.1356,0.04145
1.5007,-3.1272,0.041697
1.5315,-3.1185,0.041946
1.5623,-3.1094,0.042197
1.593,-3.1,0.042451
1.6236,-3.0902,0.042708
1.654,-3.0802,0.042967
1.6844,-3.0698,0.043228
1.7147,-3.0591,0.043492
1.7448,-3.0481,0.043759
1.7749,-3.0367,0.044028
1.8048,-3.0251,0.0443
1.8346,-3.0131,0.044575
1.8643,-3.0007,0.044852
1.8938,-2.9881,0.045131
1.9233,-2.9751,0.045413
1.9526,-2.9618,0.045698
1.9817,-2.9482,0.045986
2.0108,-2.9343,0.046276
2.0396,-2.9201,0.046569
2.0684,-2.9055,0.046864
2.097,-2.8907,0.047162
2.1254,-2.8755,0.047463
2.1537,-2.86,0.047766
2.1818,-2.8441,0.048072
2.2098,-2.828,0.048381
2.2376,-2.8116,0.048692
2.2652,-2.7948,0.049007
2.2926,-2.7778,0.049323
2.3199,-2.7604,0.049643
2.347,-2.7427,0.049965
2.374,-2.7247,0.050289
2.4007,-2.7064,0.050617
2.4273,-2.6878,0.050947
2.4536,-2.6689,0.051279
2.4798,-2.6497,0.051615
2.5058,-2.6303,0.051953
2.5316,-2.6105,0.052293
2.5572,-2.5904,0.052636
2.5825,-2.57,0.052982
2.6077,-2.5493,0.05333
2.6327,-2.5283,0.053681
2.6574,-2.507,0.054035
2.6819,-2.4855,0.054391
2.7062,-2.4636,0.054749
2.7303,-2.4415,0.05511
2.7542,-2.4191,0.055473
2.7778,-2.3964,0.055839
2.8012,-2.3734,0.056207
2.8244,-2.3501,0.056578
2.8474,-2.3266,0.056951
2.87,-2.3027,0.057327
2.8925,-2.2787,0.057704
2.9147,-2.2543,0.058084
2.9367,-2.2296,0.058466
2.9584,-2.2047,0.058851
2.9798,-2.1796,0.059237
3.001,-2.1541,0.059626
3.022,-2.1284,0.060017
3.0427,-2.1025,0.060409
3.0631,-2.0762,0.060804
3.0833,-2.0498,0.061201
3.1031,-2.023,0.061599
3.1228,-1.996,0.062
3.1421,-1.9688,0.062402
3.1612,-1.9413,0.062806
3.1799,-1.9136,0.063211
3.1984,-1.8856,0.063618
3.2167,-1.8574,0.064027
3.2346,-1.829,0.064437
3.2522,-1.8003,0.064848
3.2696,-1.7713,0.065261
3.2867,-1.7422,0.065675
3.3034,-1.7128,0.06609
3.3199,-1.6832,0.066506
3.3361,-1.6534,0.066923
3.3519,-1.6233,0.067341
3.3675,-1.593,0.06776
3.3827,-1.5626,0.068179
3.3977,-1.5319,0.068599
3.4123,-1.5009,0.06902
3.4266,-1.4698,0.069441
3.4406,-1.4385,0.069862
3.4543,-1.407,0.070284
3.4677,-1.3752,0.070705
3.4807,-1.3433,0.071127
3.4935,-1.3112,0.071549
3.5059,-1.2789,0.07197
3.5179,-1.2464,0.072391
3.5297,-1.2137,0.072811
3.5411,-1.1808,0.073231
3.5521,-1.1478,0.07365
3.5629,-1.1145,0.074068
3.5733,-1.0811,0.074485
3.5834,-1.0476,0.074901
3.5931,-1.0138,0.075316
3.6025,-0.97993,0.075729
3.6115,-0.94587,0.07614
3.6202,-0.91164,0.07655
3.6286,-0.87727,0.076958
3.6366,-0.84273,0.077364
3.6442,-0.80805,0.077768
3.6515,-0.77323,0.078169
3.6585,-0.73826,0.078568
3.6651,-0.70315,0.078964
3.6713,-0.66791,0.079357
3.6772,-0.63253,0.079747
3.6827,-0.59702,0.080134
3.6879,-0.56139,0.080517
3.6927,-0.52563,0.080897
3.6971,-0.48976,0.081273
3.7012,-0.45377,0.081645
3.705,-0.41766,0.082014
3.7083,-0.38145,0.082377
3.7113,-0.34513,0.082737
3.7139,-0.3087,0.083091
3.7162,-0.27218,0.083441
3.7181,-0.23556,0.083786
3.7196,-0.19886,0.084125
3.7207,-0.16206,0.084459
3.7215,-0.12517,0.084787
3.7219,-0.088209,0.08511
3.7219,-0.051166,0.085426
3.7216,-0.014049,0.085737
3.7209,0.023139,0.08604
3.7198,0.060394,0.086337
3.7183,0.097712,0.086628
3.7165,0.13509,0.086911
3.7143,0.17253,0.087187
3.7117,0.21001,0.087456
3.7087,0.24755,0.087717
3.7053,0.28513,0.08797
3.7016,0.32276,0.088216
3.6975,0.36042,0.088453
3.693,0.39811,0.088681
3.6881,0.43584,0.088902
3.6829,0.47359,0.089113
3.6773,0.51137,0.089316
3.6713,0.54916,0.089509
3.6649,0.58698,0.089693
3.6581,0.6248,0.089868
3.651,0.66263,0.090033
3.6434,0.70046,0.090188
3.6355,0.7383,0.090333
3.6272,0.77613,0.090468
3.6186,0.81395,0.090593
3.6095,0.85177,0.090707
3.6001,0.88957,0.090811
3.5903,0.92735,0.090904
3.5801,0.96511,0.090986
3.5696,1.0028,0.091058
3.5586,1.0405,0.091118
3.5473,1.0782,0.091166
3.5356,1.1158,0.091204
3.5235,1.1534,0.09123
3.5111,1.191,0.091244
3.4983,1.2285,0.091247
3.4851,1.2659,0.091238
3.4715,1.3033,0.091217
3.4576,1.3406,0.091184
3.4432,1.3779,0.09114
3.4285,1.415,0.091083
3.4135,1.4522,0.091014
3.3981,1.4892,0.090933
3.3823,1.5262,0.09084
3.3661,1.563,0.090734
3.3495,1.5998,0.090617
3.3326,1.6365,0.090487
3.3154,1.6731,0.090344
3.2977,1.7096,0.09019
3.2797,1.746,0.090024
3.2614,1.7823,0.089845
3.2427,1.8185,0.089654
3.2236,1.8545,0.089451
3.2041,1.8905,0.089235
3.1843,1.9263,0.089008
3.1642,1.962,0.088769
3.1437,1.9976,0.088518
3.1228,2.033,0.088255
3.1016,2.0683,0.087981
3.08,2.1035,0.087695
3.0581,2.1385,0.087397
3.0359,2.1733,0.087088
3.0133,2.208,0.086768
2.9903,2.2426,0.086437
2.967,2.277,0.086095
2.9434,2.3112,0.085742
2.9194,2.3452,0.085378
2.8951,2.3791,0.085004
2.8705,2.4128,0.08462
2.8455,2.4464,0.084226
2.8202,2.4797,0.083821
2.7946,2.5129,0.083407
2.7686,2.5458,0.082984
2.7423,2.5786,0.082551
2.7157,2.6112,0.08211
2.6888,2.6436,0.081659
2.6615,2.6758,0.081201
2.6339,2.7077,0.080733
2.6061,2.7395,0.080258
2.5779,2.771,0.079775
2.5494,2.8023,0.079284
2.5205,2.8334,0.078786
2.4914,2.8643,0.078281
2.462,2.895,0.077769
2.4323,2.9254,0.077251
2.4022,2.9555,0.076727
2.3719,2.9855,0.076197
2.3413,3.0152,0.075661
2.3104,3.0446,0.07512
2.2792,3.0738,0.074573
2.2477,3.1027,0.074022
2.2159,3.1314,0.073467
2.1839,3.1598,0.072907
2.1516,3.188,0.072344
2.119,3.2159,0.071777
2.0861,3.2435,0.071206
2.0529,3.2709,0.070633
2.0195,3.2979,0.070057
1.9858,3.3247,0.069478
1.9519,3.3512,0.068898
1.9177,3.3775,0.068316
1.8832,3.4034,0.067732
1.8485,3.429,0.067147
1.8136,3.4544,0.06656
1.7784,3.4794,0.065974
1.7429,3.5042,0.065386
1.7072,3.5286,0.064799
1.6713,3.5527,0.064212
1.6351,3.5765,0.063625
1.5987,3.6,0.063038
1.5621,3.6232,0.062453
1.5252,3.6461,0.061869
1.4881,3.6686,0.061286
1.4508,3.6909,0.060705
1.4133,3.7127,0.060125
1.3756,3.7343,0.059548
1.3377,3.7555,0.058973
1.2995,3.7764,0.0584
1.2612,3.797,0.05783
1.2226,3.8172,0.057263
1.1839,3.837,0.056699
1.1449,3.8565,0.056139
1.1058,3.8757,0.055582
1.0665,3.8945,0.055028
1.027,3.913,0.054478
0.98732,3.9311,0.053933
0.94747,3.9488,0.053391
0.90745,3.9662,0.052853
0.86726,3.9832,0.05232
0.82691,3.9998,0.051792
0.78639,4.0161,0.051268
0.74572,4.032,0.050749
0.70489,4.0475,0.050235
0.66391,4.0627,0.049725
0.62279,4.0774,0.049221
0.58152,4.0918,0.048722
0.54012,4.1058,0.048228
0.49858,4.1194,0.04774
0.45691,4.1326,0.047257
0.41511,4.1455,0.046779
0.37318,4.1579,0.046307
0.33114,4.17,0.04584
0.28898,4.1816,0.045379
0.24671,4.1929,0.044924
0.20434,4.2037,0.044474
0.16185,4.2142,0.04403
0.11927,4.2242,0.043591
0.076595,4.2339,0.043158
0.033825,4.2431,0.042731
-0.0090335,4.2519,0.04231
-0.051976,4.2603,0.041895
-0.094998,4.2683,0.041485
-0.1381,4.2759,0.041081
-0.18127,4.2831,0.040683
-0.2245,4.2898,0.04029
-0.2678,4.2962,0.039903
-0.31117,4.3021,0.039522
-0.35458,4.3076,0.039146
-0.39805,4.3126,0.038776
-0.44156,4.3173,0.038411
-0.48512,4.3215,0.038052
-0.52872,4.3253,0.037699
-0.57235,4.3287,0.03735
-0.61601,4.3316,0.037008
-0.65969,4.3341,0.03667
-0.7034,4.3362,0.036338
-0.74713,4.3378,0.036011
-0.79086,4.339,0.03569
-0.83461,4.3398,0.035373
-0.87836,4.3401,0.035062
-0.92211,4.34,0.034755
-0.96586,4.3395,0.034454
-1.0096,4.3385,0.034157
-1.0533,4.3371,0.033865
-1.097,4.3352,0.033578
-1.1407,4.3329,0.033296
-1.1844,4.3302,0.033018
-1.228,4.327,0.032745
-1.2716,4.3234,0.032476
-1.3152,4.3193,0.032212
-1.3587,4.3148,0.031953
-1.4022,4.3098,0.031697
-1.4456,4.3044,0.031446
-1.4889,4.2986,0.031199
-1.5322,4.2923,0.030956
-1.5755,4.2856,0.030717
-1.6186,4.2784,0.030482
-1.6617,4.2707,0.030252
-1.7047,4.2627,0.030025
-1.7476,4.2541,0.029801
-1.7905,4.2452,0.029582
-1.8332,4.2358,0.029366
-1.8759,4.2259,0.029154
-1.9184,4.2156,0.028945
-1.9609,4.2048,0.02874
-2.0032,4.1936,0.028538
-2.0454,4.182,0.02834
-2.0875,4.1699,0.028145
-2.1295,4.1574,0.027953
-2.1714,4.1444,0.027764
-2.2131,4.131,0.027579
-2.2547,4.1171,0.027397
-2.2961,4.1028,0.027217
-2.3374,4.088,0.027041
-2.3786,4.0728,0.026868
-2.4196,4.0572,0.026697
-2.4604,4.0411,0.026529
-2.5011,4.0246,0.026364
-2.5416,4.0076,0.026202
-2.5819,3.9902,0.026043
-2.6221,3.9724,0.025886
-2.6621,3.9541,0.025732
-2.7019,3.9354,0.02558
-2.7415,3.9162,0.025431
-2.7809,3.8967,0.025284
-2.8201,3.8766,0.02514
-2.8591,3.8562,0.024998
-2.898,3.8353,0.024858
-2.9366,3.814,0.024721
-2.9749,3.7923,0.024586
-3.0131,3.7701,0.024453
-3.0511,3.7475,0.024322
-3.0888,3.7245,0.024194
-3.1263,3.7011,0.024068
-3.1635,3.6772,0.023943
-3.2005,3.6529,0.023821
-3.2373,3.6282,0.023701
-3.2738,3.6031,0.023583
-3.3101,3.5776,0.023466
-3.3461,3.5516,0.023352
-3.3818,3.5253,0.02324
-3.4173,3.4985,0.023129
-3.4525,3.4713,0.02302
-3.4875,3.4437,0.022913
-3.5222,3.4158,0.022808
-3.5565,3.3874,0.022705
-3.5906,3.3586,0.022603
-3.6245,3.3294,0.022503
-3.658,3.2998,0.022405
-3.6912,3.2698,0.022308
-3.7241,3.2394,0.022213
-3.7567,3.2087,0.02212
-3.789,3.1775,0.022028
-3.821,3.146,0.021938
-3.8527,3.1141,0.021849
-3.8841,3.0818,0.021762
-3.9151,3.0491,0.021676
-3.9458,3.016,0.021592
-3.9762,2.9826,0.021509
-4.0062,2.9488,0.021428
-4.0359,2.9147,0.021348
-4.0653,2.8801,0.02127
-4.0943,2.8452,0.021193
-4.123,2.81,0.021117
-4.1513,2.7744,0.021043
-4.1792,2.7384,0.02097
-4.2068,2.7021,0.020898
-4.2341,2.6654,0.020828
-4.2609,2.6284,0.020759
-4.2874,2.5911,0.020691
-4.3135,2.5534,0.020624
-4.3393,2.5154,0.020559
-4.3646,2.477,0.020495
-4.3896,2.4383,0.020432
-4.4142,2.3993,0.020371
-4.4384,2.3599,0.020311
-4.4622,2.3203,0.020251
-4.4856,2.2803,0.020193
-4.5086,2.24,0.020137
-4.5312,2.1994,0.020081
-4.5534,2.1585,0.020026
